url,title,text
https://www.pravda.com.ua/news/2017/08/13/7152095/,Володимир Кличко про завершення кар'єри: мотивація не на тому рівні,"Український суперважкоатлет Володимир Кличко вирішив завершити кар'єру боксера через відсутність мотивації. Про це він розповів в інтерв'ю німецькому виданню Bild, повідомляє DT.UA. Він також зазначив, що міг отримати за бій-реванш проти чемпіона IBO, IBF, WBA Ентоні Джошуа 20 мільйонів фунтів. ""У мене був план. Я був одержимий перемогою в бою з Джошуа. У мене була тисяча причин погодитися на матч-реванш, і стільки ж – щоб завершити кар'єру. Але на момент прийняття рішення частина мене вже померла"", - зазначив Кличко. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); ""Я помітив, що мотивація була не на тому рівні. Навіть можливі 20 мільйонів, які я міг заробити за реванш з Джошуа, не могли змінити мою думку. Якби я продовжував битися тільки через гроші, я би дурив себе"", - розповів він. Як повідомлялося, про рішення завершити кар'єру боксера Володимир Кличко повідомив 3 серпня. 29 квітня екс-володар титулів чемпіона світу з боксу в суперважкій вазі за версіями IBF, IBO, WBO і WBA 41-річний Володимир Кличко поступився в титульному поєдинку за пояси за версіями WBA і IBO британцеві Ентоні Джошуа. 28 листопада 2015 року Кличко програв за очками в титульному поєдинку британцеві Тайсону Ф'юрі і втратив усі свої пояси. Після цього сторони кілька разів намагалися домовитися про реванш, але він так і не відбувся. Читайте також: Кличко: фініш епохи"
https://www.pravda.com.ua/news/2016/09/22/7121415/,Для остаточного рішення щодо Мартиненка НАБУ чекає один документ,"Національне антикорупційне бюро чекає документи зі Швейцарії для прийняття остаточного рішення у кримінальному провадженні, в якому фігурує колишній депутат Верховної Ради від фракції ""Народний фронт"" Микола Мартиненко. Про це в інтерв'ю ""Україньким новинам"" повідомив директор НАБУ Артем Ситник. ""Я терпляче спостерігаю за істерією, яку створюють адвокати Мартиненка. Але остаточне рішення у цій справі буде"", – запевняє він. За словами Ситника, основний масив роботи вже зроблено. ""Розслідування трохи затяглося, бо вивчалися кілька епізодів, пов'язаних з різними країнами: Узбекистаном, Казахстаном, Чехією, Австрією, Швейцарією і Латвією. Ми чекаємо останні документи зі Швейцарії, де слідчі органи розслідують свою справу, яка фактично пов'язана з нашою"", – сказав він. Ситник не виключив, що зі Швейцарією може бути створена спільна міжнародна слідча група для розслідування діяльності Мартиненка. Також він повідомив, що у справі Мартиненко Чехія передала НАБУ інформацію про банківські рахунки і свідчення окремих громадян. Як відомо, Національне антикорупційне бюро розпочало розслідування за фактом одержання хабарів на суму 30 мільйонів франків при закупівлі НАЕК ""Енергоатом"" обладнання у чеського акціонерного товариства ""Skoda JS"". Також НАБУ мало допитати Мартиненка у справі ОПЗ. Детально про справу Мартиненка читайте тут. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); });"
https://www.pravda.com.ua/news/2010/01/11/4603594/,"Зваричу принесли вивчати, що він там наколядував","Екс-глава Львівського апеляційного адміністративного суду Ігор Зварич у понеділок починає ознайомлення з матеріалами кримінальної справи за обвинуваченням його в хабарництві.Про це йдеться в повідомленні прес-секретаря адвокатів Зварича Тетяни Турчиної, повідомляє Інтерфакс-Україна.У повідомленні відзначається, що протокол про завершення слідства в справі був наданий Зваричу тільки після того, як його адвокати спростували інформацію представників Генпрокуратури про завершення слідства. Згодом Зварич підписав цей протокол, однак, як підкреслює прес-секретар, ""усе відбувалося пізно ввечері під час відсутності адвокатів і у великому поспіху, коли всі необхідні процесуальні рішення в справі слідчими ще не були прийняті"". googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); Раніше Руслана Юхименко спростувала повідомлення Генпрокуратури про закінчення досудового слідства в справі Зварича.Наприкінці грудня попереднього року заступник генпрокурора Віталій Щьоткін заявив про завершення слідства щодо екс-глави Львівського апеляційного адміністративного суду Зварича.""Із сьогоднішнього дня оголошено про завершення досудового слідства, найближчим часом справу буде передано в суд"", - сказав він 30 грудня на брифінгу в Києві.Щьоткін підкреслив, що вже доведено 8 епізодів одержання хабара Зваричем на суму 1 млн. грн. Слідчим шляхом також перевіряються інші епізоди хабарництва."
https://www.pravda.com.ua/news/2019/05/24/7215981/,На сайті президента з’явилась нова петиція щодо Зеленського,"На сайті президента зареєстрували нову петицію стосовно глави держави Володимира Зеленського. Автор цього звернення Леонід Яценко пропонує скасувати попередню петицію №22/053360-еп ""За відставку президента України Володимира Зеленського"". Ініціатор документа переконаний, що петиція за відставку „організована корупціонерами і цими ж корупціонерами підписується"". ""Шановний Володимире Олександровичу! Народ України з вами! Ми підтримуємо обраний вами шлях на знищення корупції. Будь ласка, сміло працюйте, робіть більш радикальні кроки, нас очікує дуже запекла боротьба"", - пише Яценко. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); Петиція, яка була зареєстрована 23 травня, наразі зібрала 8537 голосів. Щоб її розглянув президент, вона мусить зібрати не менше 25 тисяч підписів. Нагадаємо: Електронна петиція ""За відставку президента Володимира Зеленського"" за неповні дві доби набрала 25 тисяч голосів, необхідних для її розгляду главою держави. Глава Адміністрації президента Володимира Зеленського Андрій Богдан заявив, що розцінює цю петицію, як жарт. ""Законом передбачені випадки, коли закінчуються повноваження президента, і такі петиції не є підставою для реагування шляхом закінчення повноважень президента"", - заявив Богдан."
https://www.pravda.com.ua/news/2007/08/1/3264724/,"Семенюк обіцяє пережити ""шулерство"" і все встигнути","До виборів план із приватизації не може бути виконаний, однак голова Фонду державного майна Валентина Семенюк сподівається виконати його після виборів, і обіцяє пережити і третій уряд. Про це вона заявила в інтерв'ю журналістам після закінчення закритої частини засідання уряду, повідомляє Ліга.""План із приватизації може бути виконаний після припинення цього політичного шулерства в державі. Тому що виставили 1% ""Укртелекома"" - заявки не подають, чому? Тому що вони кажуть: ""усе після виборів, усе після виборів"", - заявила Семенюк. Відповідаючи на запитання, чи означає це, що ФДМ цього року не зможе виконати план приватизації, вона сказала: ""Ні, чому, Господи?"" googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); ""Ми встигнемо й Одеський припортовий, і усе на світі. Не переживайте, усе буде нормально"", - заспокоїла голова ФДМ. Відповідаючи на питання: ""Ви особисто встигнете?"", Семенюк сказала: ""Ви не переживайте. Ще і третій уряд переживемо"".Як відомо, згідно з планом, установленим на 2007 рік, ФДМ має перерахувати в бюджет 310 млн. грн. надходжень від оренди і 10 млрд. 587 млн. 469,00 тис. грн. - від приватизації державного майна."
https://www.pravda.com.ua/news/2005/07/2/3011232/,"Піскун хоче Стретовича собі в заступники, а той Піскуна – у відставку","Голова комітету Верховної Ради з питань боротьби з оргзлочинністю і корупцією Володимир Стретович підтвердив, що генпрокурор Святослав Піскун запропонував йому посаду свого першого заступника. Про це він сказав на прес-конференції в Одесі, скликаній по завершенні виїзного засідання комітету ВР, повідомляє УНІАН.Стретович сказав, що запрошуючи його на зустріч до Генпрокуратури, призначену на 5 липня, Піскун повідомив, що ""свою пропозицію погодив з президентом Віктором Ющенком"". Однак, зауважив Стретович, ""глава держави про це мене не повідомив. Тому продовження розмови щодо переходу на роботу в Генеральну прокуратуру можливе лише після перемовин з президентом"".Разом з тим, Стретович підтверджує, що ""після того, як було опубліковано розмову Святослава Михайловича з Віктором Михайловичем (Пінчуком), я сказав, що він не може бути генеральним прокурором України апріорі. Тому вважаю, що він має подати у відставку, щоб зберегти своє обличчя"".Однак, зауважив голова парламентського комітету, ""поки що цього не бачимо"". ""Хоч я переконаний, що Генпрокуратура починає програвати позиції при такому нинішньому керівництві, оскільки необхідне посилення інструментального впливу на правопорядок у країні, ретельнішого нагляду за законністю, з урахуванням сучасних підходів керівництва держави"", - сказав Стретович."
https://www.pravda.com.ua/news/2015/05/8/7067136/,"Туск розповів, чому більшість лідерів ЄС не поїдуть до Путіна на парад","Більшість європейських лідерів не поїдуть на парад Перемоги в Москву 9 травня, оскільки розуміють, яку перемогу Росія може святкувати наступною. Таку думку в четвер висловив президент Європейської ради Дональд Туск в ході політичної дискусії на тему ""Європейська інтеграція як урок, отриманий після Другої світової війни"" в рамках святкування 70-річчя її завершення у Гданську, передає Укрінформ. ""Я переконаний, що європейці повинні представляти наслідки своїх дій. Тому, між іншим, так багато з нас не зважилися на участь у параді Перемоги. Ми включили уяву і почали думати: яку перемогу в майбутньому має на увазі організатор цього параду"", - заявив Туск. За його словами, зло сьогодні знову стало реальністю, про що найкраще знає Президент України Петро Порошенко. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); Туск зазначив, що також добре про це знають і в Брюсселі, де все частіше використовують слова: війна, криза, кров, смерть. ""Знаємо, що немає однозначних рішень в історії, ми знаємо, що, на жаль і на щастя, однозначно не виграє ні зло, ні добро. Але ми повинні бути добре підготовленими до подій, які ми не можемо передбачити"", - резюмував глава Європейського ради. Він підкреслив, що в контексті загроз, які зараз є на континенті, Європа може бути відповідальною і сильною. Так, раніше в Москву на парад Перемоги відмовилися їхати президент Франції Франсуа Олланд, президент США Барак Обама, канцлер ФРН Ангела Меркель, прем'єр-міністр Великобританії Девід Кемерон, голова Європейської ради Дональд Туск, президенти Польщі та Словенії. Також на 9 травня до Путіна не поїдуть президент Угорщини Янош Адер, президент Чорногорії Філіп Вуянович, президент Молдови Ніколає Тімофті, президент Фінляндії Саулі Нііністьо, президент Словаччини Андрій Кицька і президент Болгарії Росен Плевнелієв. У той же час Ангела Меркель прибуде до Москви 10 травня, під час візиту вона проведе переговори з Володимиром Путіним і разом з ним покладе вінки до могили Невідомого солдата."
https://www.pravda.com.ua/news/2003/11/6/2996337/,"Лазаренко почув голос Фельдмана, який виявився ні при чому","Екс-керівник банку ""Слов'янський"" Борис Фельдман дав свідчення у рамках каліфорнійського процесу ""США проти Лазаренка"". Про це повідомляють адвокати Фельдмана Віктор Агеєв і Андрій Федур у розповсюдженому прес-релізі.Фельдман зустрівся з представниками обвинувачення і захисту в справі Павла Лазаренка. Були проведені перехресні допити, які фіксувалися на відео, і з прямою трансляцією на США (раніше повідомлялося, що це трансляція для Лазаренка, що слухає допити в ""прямому ефірі"").Адвокати відзначають, що представник Генпрокуратури України Олег Українець виступив категорично проти присутності захисників Фельдмана при допитах. При тому, що ні представник Мін'юсту США Марта Борщ, ні Деніел Горовиць, який очолює групу захисту, не заперечували проти цього.Українець заявив, що Фельдман не потребує захисту в цій справі.Українець, за словами адвокатів, сказав, що він як слідчий у справі Лазаренка в Україні підтверджує, що висунуті Лазаренку обвинувачення жодним чином не пов'язані з Борисом Фельдманом.Фельдман і його адвокати вказали Українцю на раніше зроблені екс-генпрокурором Святославом Піскуном заяви, що не існує окремих справ Фельдмана, Тимошенко і Лазаренка, а що це нібито одна кримінальна справа.На це Українець, за словами адвокатів, сказав, що Піскун тепер приватна особа і з приводу його заяв варто звертатися до самого Піскуна.Адвокати відзначають, що в поданні, спрямованому Генпрокуратурою до Верховної Ради про зняття депутатської недоторканності з Юлії Тимошенко, також не згадуються ні банк ""Слов'янський"", ні Борис Фельдман.Агеєв і Федур також повідомили, що їм удалося зустрітися з Фельдманом у перервах між допитами. Спочатку українська прокуратура категорично заперечувала проти цього."
https://www.pravda.com.ua/news/2008/08/18/3528350/,Ющенко продовжує консультації щодо Грузії,"Президент України Віктор Ющенко та президент Литви Валдус Адамкус виступають за необхідність участі у зоні грузино-південноосетинського конфлікту багатосторонніх миротворчих сил.За це вони висловились у ході телефонної розмови, яка відбулася з ініціативи литовської сторони, повідомляє прес-служба президента України.У ході розмови глави обох держав висловили задоволення підтвердженням ключового принципу врегулювання – забезпечення територіальної цілісності Грузії. Ющенко та Адамкус відзначили важливість спільного разом із президентами Польщі, Естонії та прем'єр-міністром Латвії візиту до Грузії, який вони спільно здійснили 12-13 серпня. За їхньою оцінкою, цей візит сприяв нормалізації ситуації. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); Ющенко поінформував співрозмовника про останні кроки української сторони щодо врегулювання питань, пов'язаних із тимчасовим перебуванням Чорноморського флоту Російської Федерації на території України. Також президенти обговорили актуальні питання співпраці на євроатлантичному напрямі. Зокрема, Адамкус поінформував про заплановане на 19 серпня 2008 року у Брюсселі засідання Північноатлантичної ради НАТО на рівні міністрів закордонних справ країн-членів Альянсу. Президенти України та Литви домовились продовжити контакти за результатами засідання ПАР НАТО та консультації з питань врегулювання ситуації в Грузії з лідерами інших держав."
https://www.pravda.com.ua/news/2008/03/3/3386503/,Януковичі хочуть у присутності Тимошенко вивести газ з тіні,"Партія Регіонів вимагатиме в перший день відновлення роботи Верховної Ради терміново заслухати уряд з питань постачання газу в Україну.Про це заявив ""регіонал"" Тарас Чорновіл, повідомляє прес-служба партії.“Наша принципова позиція – в перший день відновлення роботи Верховної Ради провести в терміновому порядку заслуховування уряду з цього приводу”, – заявив він.“Хай (Кабінет Міністрів) представить парламенту проект договору з російською стороною щодо постачання газу, хай пояснить, чому українська сторона відмовилася його підписати. І хай уряд представить своє бачення виходу з ситуації, що склалася”, – додав Чорновіл. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); Він зазначив, що за результатами звіту уряду Верховна Рада має ухвалити постанову, яка б зобов‘язала Кабмін вжити заходів щодо детінізації газових домовленостей і погашення заборгованостей перед “Газпромом”. На думку Чорновола, Верховна Рада ""повинна зробити все, щоб вивести тему газових домовленостей із тіні""."
https://www.pravda.com.ua/news/2019/08/3/7222693/,У виборчих документах на проблемному окрузі Донеччини дечого не вистачає - ЦВК,"Джерело: Повідомлення Центральної виборчої комісії у Facebook У виборчих документах з дільниць виборчого округу №50 у Покровську Донецької області відсутня деяка документація. Деталі: Уповноважені представники Центрвиборчкому завершили отримання пакетів з виборчими документами дільничних виборчих комісій з дільниць виборчого округу №50 у Донецькій області. Так, у пакетах документів з виборчих дільниць № 141065, 140787, 140756 відсутні контрольні талони, а у пакеті виборчих документів ДВК виборчої дільниці № 140773 – список виборців. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); ""У 10 пакетах виборчих документів ДВК виборчих дільниць № 140760, 140762, 140766, 140767, 140769, 140771, 140774, 140775, 140782, 140784 наявна вся документація. Складено відповідний протокол про передачу даної документації, а також акти про відсутність вищезгаданих матеріалів"", - заявили у ЦВК. Виборчі документи транспортують до Центральної виборчої комісії. Історія питання: 3 серпня у Міністерстві внутрішніх справ повідомили, що авіація МВС доставила членів ЦВК до проблемного виборчого округу №50 у Покровську. Рішення перемістити виборчу документацію з проблемного округу за допомогою авіації МВС було прийнято, аби ""попередити можливі провокації та протиправні дії"". Раніше у ЦВК повідомили, що у Покровську розпочалася передача пакетів з виборчими документами ДВК виборчих дільниць, виборчими бюлетенями, контрольними талонами і предметами, списками виборців та іншою документацію, необхідною для здійснення ЦВК повторного підрахунку голосів та встановлення підсумків голосування в цьому окрузі. Нагадаємо, 2 серпня ЦВК встановила бездіяльність окружної виборчої комісії у 50-му окрузі, оскільки та не доставила до ЦВК протоколи з результатами голосування. ЦВК вирішила самостійно перерахувати голоси на окрузі. За даними на сайті ЦВК, на окрузі №50 з різницею у 206 голосів перемагає Руслан Требушкін від ""Опозиційного блоку"". На другому місці - самовисуванець Андрій Аксьонов."
https://www.pravda.com.ua/news/2014/08/8/7034307/,КАБМІН ПРОПОНУЄ САНКЦІЇ ПРОТИ 172 РОСІЯН,"Кабмін на закритому засіданні схвалив законопроект, яким впроваджується санкції відносно Російської Федерації. Про це під час брифінгу заявив Арсеній Яценюк. Вже у вівторок, 12 серпня, Рада має ухвалити відповідний закон. За словами Яценюка, згідно з новим законопроектом санкції вводяться рішенням РНБО на підставі подань, зроблених президентом Кабміном, СБУ або Нацбанком. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); Санкції будуть винесені відносно 172 фізичних осіб та 65 юридичних осіб, переважно - заснованих російськими громадянами та організаціями. Також передбачається право РНБО ввести більше 26 видів санкцій, що від конфіскації майна до обмеження у двосторонній торгівлі. Зокрема, як зазначив Яценюк, Україна може застосувати такі санкції, як заморожування активів, заборона діяльності суб’єктів підприємницької діяльності, заборона на участь в приватизації, користування ліцензіями, повна чи часткова заборона транзиту усіх видів ресурсів. Фото: КМУ КМ подає на розгляд РНБО 170 громадян Росії та інших країн,а також список з 65 юр.осіб,як претендентів на санкції,-ЯценюкКрім того Київ може вдатися до спеціальних економічних заходів – процедури ліцензування і квотування, проведення спеціальних видів перевірки фінансових операцій, зупинки фінансових операцій, заборони на в'їзд і переміщення. — Oksana Denysova (@OksanaDenysova) August 8, 2014 Фото: КМУ Фото: КМУ Фото: КМУ Європейська правда"
https://www.pravda.com.ua/news/2005/01/21/3006342/,"Гроші фонду Кучми Солані ""не пахнуть""","Хав’єр Солана запропонував Леоніду Кучмі співробітництво європейських фондів, створених ним, з фондом ""Україна"" для реалізації спільних програм.Про майбутню діяльність Кучми у створеному ним фонді ""Україна"", серед іншого, йшлося під час зустрічі Кучми з Верховним представником ЄС з питань спільної зовнішньої та безпекової політики, повідомляє прес-служба президента України.Крім того, за повідомленням прес-служби, ""сторони обмінялися думками щодо ситуації в Україні та міжнародної проблематики"".""Українська правда"""
https://www.pravda.com.ua/news/2015/03/12/7061240/,Полторак: Створено кадровий резерв для керівництва в Генштабі та Міноборони,"У Міністерстві оборони створено кадровий резерв для заміщення посад в керівництві Генштабу та Міноборони. Про це повідомив міністр оборони Степан Полторак під час звіту уряду. ""Збройні сили до захисту України готові"", - наголосив він. Він додав, що чисельність збройних сил було збільшено до 250 тисяч. Також, за його словами, ""створено кадровий резерв - 1432 військовослужбовця із учасників АТО для заміщення вакантних посад в керівництві Міноборони і Генштабу"". googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); ""Запроваджена система перевірки через поліграф всіх керівників , які призначаються на посади"", - повідомив міністр. Полторак також додав, що збільшено чисельність збройних сил на сході. Розгорнуті 4 оперативних командування, створено сили спецоперацій, нарощено угрупування військ за рахунок створення 10 бригад і одного полку. ""Запроваджено нові стандарти підготовки військ"", - також додав він. Полторак також повідомив, що четверга черга мобілізації проводиться з урахуванням недоліків попередніх хвиль, в тому числі забезпечення. У свою чергу прем'єр Арсеній Яценюк доручив міністру оборони взяти на окремий контроль виплати учасникам АТО. ""Всі соціальні виплати по учасникам АТО і військовослужбовцям виплачуються, але я просив би взяти на окремий контроль, бо принаймні по соціальних мережах я спостерігав, що декілька військовослужбовців жалілись на те, що невчасно виплачується грошове забезпечення. Тому на окремий контроль виплати грошового забезпечення для всіх військовослужбовців, які захищають українську державу"", - сказав він. Українська правда"
https://www.pravda.com.ua/news/2010/02/11/4754814/,БЮТ ГОТОВИЙ ПЕРЕРАХУВАТИ ГОЛОСИ НА СХОДІ І ЗАХОДІ,"Блок Юлії Тимошенко готовий до одночасного перерахунку голосів на Сході та у Львівській області. Про це в четвер зранку заявив керівник Центрального виборчого штабу Юлії Тимошенко Олександр Турчинов, інформує прес-служба БЮТ.Турчинов констатує, що найбільша кількість порушень мала місце на Донеччині, де абсолютна влада належить Партії регіонів. Тому БЮТ наполягає на перерахунку саме в цій області, бо по ""перших же дільницях стане ясно, що результат Януковича сфальсифіковано"". googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); Яку ж область для перерахунку обере Партія регіонів, для БЮТ не принципово. ""Нам немає чого приховувати. Якщо ПР хоче перевірити Львівщину, ми готові"", - сказав Турчинов. ""Перерахунок - це абсолютно безболісна процедура, боятися якої можуть тільки ті, хто сфальсифікував народне волевиявлення. Якщо Янукович та його штаби публічно виступають за чесні та легітимні вибори, давайте сьогодні починати перерахунок у Донецькій та Львівській областях"", - закликав Турчинов.Як відомо, у середу регіонал Олександр Єфремов сказав, що вони згодні на перерахунок на сході в обмін на перерахунок на Львівщині.Українська правда"
https://www.pravda.com.ua/news/2013/09/27/6998848/,"У ЦВК сподіваються, що Рада виділить 32 мільйони на вибори","На проведення виборів депутатів до парламенту необхідно виділити додатково 31,78 мільйонів гривень. Про це сказав заступник глави ЦВК Андрій Магера, передають ""Українські новини"". ""Я думаю, що буквально на найближчому пленарному тижні (8-11 жовтня) народні депутати зможуть визначитися з приводу зміни до закону про державний бюджет України на 2013 рік (для виділення додаткових коштів на проведення виборів)"", - сказав він. Магера зазначив, що, за його інформацією, є попередня згода фракцій Ради з приводу прийняття даного рішення. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); 30 серпня депутат Ради, голова парламентського комітету з питань бюджету Євген Геллер (фракція Партії регіонів) зареєстрував проект закону №3150, яким запропонував парламенту додатково виділити 31,78 мільйонів гривень на проведення виборів депутатів Ради в поточному році. ЦВК оцінює в 22 мільйонів гривень видатки на організацію проведення повторних виборів депутатів Ради в одномандатних виборчих округах №№ 94, 132, 194, 197 і 223, які заплановані на 15 грудня."
https://www.pravda.com.ua/news/2015/09/20/7081937/,"У РФ військовим, які відмовилися їхати до Сирії, загрожують кримінальні справи – ЗМІ","Контрактникам в Новоросійську, що відмовилися їхати до Сирії, загрожують кримінальним переслідуванням. Про те пише ""Газета.Ru"". У п'ятницю видання опублікувало розслідування випадку в Новоросійську, де кілька контрактників відмовилися від відрядження до Сирії. Вони послалися на відсутність письмового наказу та інші порушення закону. Однак замість захисту їх прав військове командування підключило до справи ФСБ. ""Військова прокуратура абсолютно не діє, замість того щоб реагувати на заяви президентської Ради з прав людини, яка займається їх випадком, і на скарги самих військовослужбовців... Більше того, замість захисту їхніх прав до справи підключилися військові особісти і ФСБ"", - заявив адвокат контрактників Іван Павлов. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); ""Пішла перевірка, допити і загрози військовослужбовцям аж до кримінального переслідування. Статті не називаються, але з розмови випливає, що їм загрожує покарання аж до державної зради, - зазначив правозахисник. За словами Павлова, ""людей на час перевірки органами держбезпеки не випускають з розташування частини"". ""Ніхто з тих, хто тисне на хлопців, родичів не сповістив. Рідні військовослужбовців в шоці, вони в повному невіданні, що відбувається"", - повідомив адвокат. Він додав, що поки його адвокатська ""Команда 29"" спостерігає за ситуацією і якщо буде розпочата офіційна процедура, то правозахисники готові підключитися до захисту. Адвокат стверджує, що, оскільки мобілізація офіційно не оголошена, контрактникам, яких посилають в зону бойових дій за кордон, обов'язково повинні надати письмовий наказ, який передбачає соціальні гарантії, що є у військовослужбовців. Крім того, військові лікарі не мають права вписувати в медкнижки показання про стан здоров'я військовослужбовців без їх повідомлення."
